area_sq_km,capacity_mw_ac,capacity_mw_dc,cnty_fips,country,county,dist_km,elevation,latitude,lcot,longitude,mean_cf_ac,mean_cf_dc,mean_lcoe,mean_res,reg_mult,reinforcement_cost_per_mw_ac,reinforcement_dist_km,sc_point_gid,state,timezone,total_lcoe,trans_cap_cost_per_mw_ac
5.665787841796875,181.8125823424766,243.6288771972656,32033,United States,White Pine,68.23937659289847,2202.090909090909,38.858,25.78487015964813,-114.915,0.3137388,0.23413344,38.18942124499107,5.1976395,1.0266929,531648.6314178319,449.66508416993696,43381,Nevada,-8,63.97429140463919,344320.51144007174
6.062687841796874,194.54892474474403,260.6955771972656,32033,United States,White Pine,59.21004543019604,2311.5714285714284,38.877,23.071610268573583,-114.777,0.31310374,0.23365945,38.12160884585282,5.1533976,1.021966,531648.6314178319,449.66508416993696,43382,Nevada,-8,61.193219114426405,250558.3177993091
5.662548138427734,181.7086001182612,243.48956995239257,32033,United States,White Pine,62.77916231265036,2365.692307692308,38.896,25.23161500099585,-114.639,0.317113,0.23665151,37.52684356775696,5.2058597,1.0182498,531648.6314178319,449.66508416993696,43383,Nevada,-8,62.758458568752815,334744.087420092
66.81107021484375,2143.9369245720795,2872.876019238281,32033,United States,White Pine,114.8686103322982,1850.2777777777776,38.915,18.65975862623278,-114.501,0.31328574,0.23379534,37.83591025221246,5.181801,1.0133868,288360.758622017,263.0581492123381,43384,Nevada,-8,56.49566887844524,344637.2398529274
15.439247644042968,495.4385095186001,663.8876486938476,32033,United States,White Pine,121.116532393656,1829.8333333333333,38.934,24.98203749767636,-114.362,0.30958664,0.23103483,38.21532677354931,5.136687,1.0110487,288360.758622017,263.0581492123381,43385,Nevada,-8,63.19736427122567,549102.4300848629
0.105947999382019,3.399823625509235,4.555763973426819,32033,United States,White Pine,92.35316877352535,1945.5,38.953,830.8771950716363,-114.224,0.30725214,0.22929263,38.441143142931296,5.067083,1.0089878,531648.6314178319,449.66508416993696,43386,Nevada,-8,869.3183382145676,27111489.74942775
65.292802734375,2095.2164101081344,2807.590517578125,32033,United States,White Pine,135.9199414439828,1685.0,38.972,21.69209532131813,-114.086,0.31376186,0.23415065,37.563849650679,5.1940084,1.0063881,288360.758622017,263.0581492123381,43387,Nevada,-8,59.25594497199714,448622.014669689
99.8062541015625,3202.7374024016576,4291.668926367188,49027,United States,Millard,297.9894997576655,1615.1666666666667,38.99,27.11616290423285,-113.947,0.31620097,0.23597087,37.20161757949569,5.246494,1.0040065,22524.9167950839,10.785655839020936,43388,Utah,-7,64.31778048372854,905900.6525784356
116.94285615234374,3752.6436317847297,5028.54281455078,49027,United States,Millard,283.5171361120259,1576.357142857143,39.008,25.40142717083953,-113.808,0.31754827,0.23697633,36.95580697010845,5.271785,1.0011034,22524.9167950839,10.785655839020936,43389,Utah,-7,62.35723414094798,850895.823204172
41.63140942382813,1335.933036227474,1790.1506052246093,49027,United States,Millard,280.5475906690754,1746.8461538461538,39.027,28.640308180459204,-113.67,0.31472442,0.23486896,37.03516733732985,5.224016,0.9928544,22524.9167950839,10.785655839020936,43390,Utah,-7,65.67547551778905,953506.4529631184
8.085743920898437,259.46788398492083,347.6869885986328,49027,United States,Millard,213.9738959117512,1819.857142857143,39.045,37.25020464583957,-113.531,0.3104606,0.23168701,37.384445995254765,5.1651616,0.9877132,245938.0490327328,81.5679674915539,43391,Utah,-7,74.63465064109434,1006311.1450886702
14.753987841796874,473.4487745368894,634.4214771972656,49027,United States,Millard,211.8553764398451,1525.2727272727273,39.063,37.692300922390665,-113.392,0.31369385,0.2340999,36.956341267640575,5.211391,0.9863186,245938.0490327328,81.5679674915539,43392,Utah,-7,74.64864219003124,1034369.6069664784
56.53637841796875,1814.2269430975407,2431.064271972656,49027,United States,Millard,249.541077709062,1511.1666666666667,39.08,22.12422709821219,-113.253,0.31980658,0.23866163,36.15844831089116,5.3011494,0.98327744,22524.9167950839,10.785655839020936,43393,Utah,-7,58.28267540910335,743620.350409808
55.77368510742187,1789.752245200392,2398.26845961914,49027,United States,Millard,243.0860192805894,1439.888888888889,39.098,21.728516621338343,-113.114,0.31826365,0.23751022,36.27109288003464,5.2922974,0.9812055,22524.9167950839,10.785655839020936,43394,Utah,-7,57.99960950137298,726287.1687348537
93.17689453125,2990.0042621697485,4006.60646484375,49027,United States,Millard,236.3519153964117,1442.2941176470588,39.115,20.732395602854208,-112.975,0.310526,0.23173581,36.75610597140871,5.195875,0.96769124,3149.408128485852,1.1172792206135786,43395,Utah,-7,57.48850157426291,693963.4640267013
